Date,Location,Item Name,Item Type,Notes
2023-08-26,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-08-26,The Chaos Sanctuary,Shadow Killer,Battle Cestus,
2023-08-26,The Chaos Sanctuary,Isenhart's Parry,Gothic Shield,
2023-08-26,The Chaos Sanctuary,Skewer of Krintiz,Sabre,
2023-08-26,The Chaos Sanctuary,Verdungo's Hearty Cord,Mithril Coil,
2023-08-26,The Chaos Sanctuary,The General's Tan Do Li Ga,Flail,
2023-08-26,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-08-26,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-08-26,The Chaos Sanctuary,Hellclap,Short War Bow,
2023-08-26,The Chaos Sanctuary,Nagelring,Ring,
2023-08-26,The Chaos Sanctuary,Haemosu's Adamant,Cuirass,
2023-08-26,The Chaos Sanctuary,Rainbow Facet,Jewel,5/5/Lightning/Die
2023-08-26,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-08-26,The Chaos Sanctuary,The Battlebranch,Poleaxe,
2023-08-26,The Chaos Sanctuary,Ginther's Rift,Dimensional Blade,
2023-08-26,The Chaos Sanctuary,Lance of Yaggai,Spetum,
2023-08-26,The Chaos Sanctuary,Berserker's Hauberk,Splint Mail,
2023-08-26,The Chaos Sanctuary,Hawkmail,Scale Mail,
2023-08-26,The Chaos Sanctuary,Death's Touch,War Sword,
2023-08-26,The Chaos Sanctuary,Lance of Yaggai,Spetum,
2023-08-26,The Chaos Sanctuary,Arctic Binding,Light Belt,
2023-08-26,The Chaos Sanctuary,Tal Rasha's Lidless Eye,Swirling Crystal,
2023-08-26,The Chaos Sanctuary,The Jade Tan Do,Kris,
2023-08-26,The Chaos Sanctuary,Tal Rune,Rune,
2023-08-26,The Chaos Sanctuary,Veil of Steel,Spired Helm,
2023-08-26,The Chaos Sanctuary,Iron Pelt,Trellised Armor,
2023-08-26,The Chaos Sanctuary,Rattlecage,Gothic Plate,
2023-08-26,The Chaos Sanctuary,Stormstrike,Short Battle Bow,
2023-08-26,The Chaos Sanctuary,Ichorsting,Crossbow,
2023-08-26,The Chaos Sanctuary,Tomb Reaver,Cryptic Axe,
2023-08-26,The Chaos Sanctuary,Vampire Gaze,Grim Helm,
2023-08-26,The Chaos Sanctuary,Nef Rune,Rune,
2023-08-26,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-08-26,The Chaos Sanctuary,Credendum,Mithril Coil,
2023-08-26,The Chaos Sanctuary,Whitstan's Guard,Round Shield,
2023-08-26,The Chaos Sanctuary,Manald Heal,Ring,
2023-08-26,The Chaos Sanctuary,Eth Rune,Rune,
2023-08-26,The Chaos Sanctuary,Doomslinger,Repeating Crossbow,
2023-08-26,The Chaos Sanctuary,Cathan's Seal,RIng,
2023-08-26,The Chaos Sanctuary,Griswold's Edge,Broad Sword,
2023-08-26,The Chaos Sanctuary,Deathspade,Axe,
2023-08-26,The Chaos Sanctuary,Natalya's Shadow,Loricated Mail,
2023-08-26,The Chaos Sanctuary,Demon Limb,Tyrant Club,
2023-08-26,The Chaos Sanctuary,Tancred's Crowbill,Military Pick,
2023-08-26,The Chaos Sanctuary,Hellplague,Long Sword,
2023-08-26,The Chaos Sanctuary,Rockfleece,Field Plate,
2023-08-26,The Chaos Sanctuary,Firelizard's Talons,Feral Claws,
2023-08-26,The Chaos Sanctuary,Immortal King's Will,Avenger Guard,
2023-08-26,The Chaos Sanctuary,Jade Talon,Wrist Sword,
2023-08-26,The Chaos Sanctuary,Sigon's Wrap,Plated Belt,
2023-08-26,The Chaos Sanctuary,Io Rune,Rune,
2023-08-26,The Chaos Sanctuary,Bloodrise,Morning Star,
2023-08-26,The Chaos Sanctuary,Shael Rune,Rune,
2023-08-26,The Chaos Sanctuary,Tal Rune,Rune,
2023-08-26,The Chaos Sanctuary,Skin of the Vipermagi,Serpentskin Armor,
2023-08-26,The Chaos Sanctuary,Ort Rune,Rune,
2023-08-26,The Chaos Sanctuary,Spirit Forge,Linked Mail,
2023-08-26,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-26,The Chaos Sanctuary,Cathan's Sigil,Amulet,
2023-08-26,The Chaos Sanctuary,Corpsemourn,Ornate Plate,
2023-08-26,The Chaos Sanctuary,Dwarf Star,Ring,
2023-08-26,The Chaos Sanctuary,Sol Rune,Rune,
2023-08-26,The Chaos Sanctuary,Arctic Mitts,Light Gauntlets,
2023-08-26,The Chaos Sanctuary,Sigon's Shelter,Gothic Plate,
2023-08-26,The Chaos Sanctuary,Ichorsting,Crossbow,
2023-08-26,The Chaos Sanctuary,Eth Rune,Rune,
2023-08-26,The Chaos Sanctuary,Milabrega's Orb,War Scepter,
2023-08-26,The Chaos Sanctuary,Berserker's Hauberk,Splint Mail,
2023-08-26,The Chaos Sanctuary,Dark Clan Crusher,Cudgel,
2023-08-26,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-26,The Chaos Sanctuary,Griswold's Heart,Ornate Plate,
2023-08-26,The Chaos Sanctuary,Wraith Flight,Ghost Glaive,
2023-08-27,The Chaos Sanctuary,Milabrega's Rod,War Scepter,
2023-08-27,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-27,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-08-27,The Chaos Sanctuary,Sigon's Sabot,Greaves,
2023-08-27,The Chaos Sanctuary,Ort Rune,Rune,
2023-08-27,The Chaos Sanctuary,Tal Rune,Rune,
2023-08-27,The Chaos Sanctuary,Arctic Mitts,Light Gauntlets,
2023-08-27,The Chaos Sanctuary,Wolfhowl,Fury Visor,
2023-08-27,The Chaos Sanctuary,Arctic Mitts,Light Gauntlets,
2023-08-27,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-27,The Chaos Sanctuary,Maelstrom,Yew Wand,
2023-08-27,The Chaos Sanctuary,Ripsaw,Flamberge,
2023-08-27,The Chaos Sanctuary,Titan's Revenge,Ceremonial Javelin,
2023-08-27,The Chaos Sanctuary,Death's Touch,War Sword,
2023-08-27,The Chaos Sanctuary,Skewer of Krintiz,Sabre,
2023-08-27,The Chaos Sanctuary,Immortal King's Stone Crusher,Ogre Maul,
2023-08-27,The Chaos Sanctuary,Ironstone,War Hammer,
2023-08-27,The Chaos Sanctuary,Sigon's Gage,Gauntlets,
2023-08-27,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-08-27,The Chaos Sanctuary,The Battlebranch,Poleaxe,
2023-08-27,The Chaos Sanctuary,Snakecord,Light Belt,
2023-08-27,The Chaos Sanctuary,Shadowfang,Two-Handed Sword,
2023-08-27,The Chaos Sanctuary,Io Rune,Rune,
2023-08-27,The Chaos Sanctuary,Arctic Binding,Light Belt,
2023-08-27,The Chaos Sanctuary,Skull Splitter,Military Pick,
2023-08-27,The Chaos Sanctuary,The Chieftain,Battle Axe,
2023-08-27,The Chaos Sanctuary,Hwanin's Justice,Bill,
2023-08-27,The Chaos Sanctuary,Eld Rune,Rune,
2023-08-27,The Chaos Sanctuary,Arcanna's Flesh,Light Plate,
2023-08-27,The Chaos Sanctuary,Corpsemourn,Ornate Plate,
2023-08-27,The Chaos Sanctuary,Skewer of Krintiz,Sabre,
2023-08-27,The Chaos Sanctuary,Head Hunter's Glory,Troll Nest,
2023-08-27,The Chaos Sanctuary,Sigon's Shelter,Gothic Plate,
2023-08-27,The Chaos Sanctuary,Lum Rune,Rune,
2023-08-27,The Chaos Sanctuary,Iratha's Coil,Crown,
2023-08-27,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-27,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-08-27,The Chaos Sanctuary,The Gavel of Pain,Martel de Fer,
2023-08-27,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-27,The Chaos Sanctuary,Sazabi's Cobalt Redeemer,Cryptic Sword,
2023-08-27,The Chaos Sanctuary,Sigon's Wrap,Plated Belt,
2023-08-27,The Chaos Sanctuary,Tir Rune,Rune,
2023-08-27,The Chaos Sanctuary,Ethereal Edge,Silver-Edged Axe,
2023-08-27,The Chaos Sanctuary,Stormshield,Monarch,
2023-08-27,The Chaos Sanctuary,Bloodletter,Gladius,
2023-08-28,The Chaos Sanctuary,Lance of Yaggai,Spetum,
2023-08-28,The Chaos Sanctuary,Bladebuckle,Plated Belt,
2023-08-28,The Chaos Sanctuary,Deathspade,Axe,
2023-08-28,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-28,The Chaos Sanctuary,Dracul's Grasp,Vampirebone Gloves,
2023-08-28,The Chaos Sanctuary,Thul Rune,Rune,
2023-08-28,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-08-28,The Chaos Sanctuary,Bartuc's Cut-Throat,Greater Talons,
2023-08-28,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-28,The Chaos Sanctuary,Husoldal Evo,Bec-de-Corbin,
2023-08-28,The Chaos Sanctuary,Civerb's Ward,Large Shield,
2023-08-28,The Chaos Sanctuary,Lum Rune,Rune,
2023-08-28,The Chaos Sanctuary,Heavenly Garb,Light Plate,
2023-08-28,The Chaos Sanctuary,Griswold's Edge,Broad Sword,
2023-08-28,The Chaos Sanctuary,The Jade Tan Do,Kris,
2023-08-28,The Chaos Sanctuary,The Ward,Gothic Shield,
2023-08-28,The Chaos Sanctuary,Rockstopper,Sallet,
2023-08-28,The Chaos Sanctuary,Immortal King's Detail,War Belt,
2023-08-28,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-28,The Chaos Sanctuary,Bonehew,Ogre Axe,
2023-08-28,The Chaos Sanctuary,Hellslayer,Decapitator,
2023-08-28,The Chaos Sanctuary,Angelic Wings,Amulet,
2023-08-28,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-08-28,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-08-28,The Chaos Sanctuary,Hawkmail,Scale Mail,
2023-08-28,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-28,The Chaos Sanctuary,Boneflesh,Plate Mail,
2023-08-28,The Chaos Sanctuary,Viperfork,Mancatcher,
2023-08-28,The Chaos Sanctuary,Shael Rune,Rune,
2023-08-28,The Chaos Sanctuary,Angelic Halo,Ring,
2023-08-28,The Chaos Sanctuary,Sander's Taboo,Heavy Gloves,
2023-08-28,The Chaos Sanctuary,Eth Rune,Rune,
2023-08-28,The Chaos Sanctuary,The Jade Tan Do,Kris,
2023-08-28,The Chaos Sanctuary,Naj's Circlet,Circlet,
2023-08-28,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-28,The Chaos Sanctuary,Immortal King's Stone Crusher,Ogre Maul,
2023-08-28,The Chaos Sanctuary,Cathan's Rule,Battle Staff,
2023-08-28,The Chaos Sanctuary,The Atlantean,Ancient Sword,
2023-08-28,The Chaos Sanctuary,Eth Rune,Rune,
2023-08-28,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-08-28,The Chaos Sanctuary,Steelclash,Kite Shield,
2023-08-28,The Chaos Sanctuary,Iratha's Coil,Light Gauntlets,
2023-08-28,The Chaos Sanctuary,Nagelring,Ring,
2023-08-28,The Chaos Sanctuary,Wizardspike,Bone Knife,
2023-08-29,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-29,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-29,The Chaos Sanctuary,Sandstorm Trek,Scarabshell Boots,
2023-08-29,The Chaos Sanctuary,Stormstrike,Shart Battle Bow,
2023-08-29,The Chaos Sanctuary,Shael Rune,Rune,
2023-08-29,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-29,The Chaos Sanctuary,Tal Rune,Rune,
2023-08-29,The Chaos Sanctuary,The Spirit Shroud,Ghost Armor,
2023-08-29,The Chaos Sanctuary,Wall of the Eyeless,Bone Shield,
2023-08-29,The Chaos Sanctuary,Spineripper,Poignard,
2023-08-29,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-08-29,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-08-29,The Chaos Sanctuary,The Battlebranch,Poleaxe,
2023-08-29,The Chaos Sanctuary,Djinn Slayer,Ataghan,
2023-08-29,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-08-29,The Chaos Sanctuary,Griswold's Heart,Ornate Plate,
2023-08-29,The Chaos Sanctuary,Ironstone,War Hammer,
2023-08-29,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-29,The Chaos Sanctuary,Woestave,Halberd,
2023-08-29,The Chaos Sanctuary,Tir Rune,Rune,
2023-08-29,The Chaos Sanctuary,Ral Rune,Rune,
2023-08-29,The Chaos Sanctuary,Ethereal Edge,Silver-Edged Axe,
2023-08-29,The Chaos Sanctuary,Moser's Blessed Circle,Round Shield,
2023-08-29,The Chaos Sanctuary,Amn Rune,Rune,
2023-08-29,The Chaos Sanctuary,Dark Clan Crusher,Cudgel,
2023-08-29,The Chaos Sanctuary,Tir Rune,Rune,
2023-08-29,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-08-29,The Chaos Sanctuary,Hwanin's Justice,Bill,
2023-08-29,The Chaos Sanctuary,Infernal Sign,Heavy Belt,
2023-08-29,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-08-29,The Chaos Sanctuary,Stormeye,War Scepter,
2023-08-29,The Chaos Sanctuary,Ondal's Almighty,Spired Helm,
2023-08-29,The Chaos Sanctuary,Io Rune,Rune,
2023-08-29,The Chaos Sanctuary,Milabrega's Robe,Ancient Armor,
2023-08-29,The Chaos Sanctuary,Venom Grip,Demonhide Gloves,
2023-08-29,The Chaos Sanctuary,Natalya's Shadow,Loricated Mail,
2023-08-29,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-08-29,The Chaos Sanctuary,Ral Rune,Rune,
2023-08-29,The Chaos Sanctuary,Death's Touch,War Sword,
2023-08-29,The Chaos Sanctuary,Laying of Hands,Bramble Mitts,
2023-08-29,The Chaos Sanctuary,Fal Rune,Rune,
2023-08-29,The Chaos Sanctuary,Duskdeep,Full Helm,
2023-08-29,The Chaos Sanctuary,Seraph's Hymn,Amulet,
2023-08-29,The Chaos Sanctuary,Fleshrender,Barbed Club,
2023-08-29,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-08-29,The Chaos Sanctuary,Gul Rune,Rune,
2023-08-29,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-08-29,The Chaos Sanctuary,Vidala's Barb,Long Battle Bow,
2023-08-29,The Chaos Sanctuary,Shael Rune,Rune,
2023-08-29,The Chaos Sanctuary,The Vile Husk,Tusk Sword,
2023-08-29,The Chaos Sanctuary,Arioc's Needle,Hyperion Spear,
2023-08-30,The Chaos Sanctuary,Arctic Horn,Short War Bow,
2023-08-30,The Chaos Sanctuary,Swordguard,Executioner Sword,
2023-08-30,The Chaos Sanctuary,Ral Rune,Rune,
2023-08-30,The Chaos Sanctuary,Vidala's Barb,Long Battle Bow,
2023-08-30,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-08-30,The Chaos Sanctuary,Angelic Wings,Amulet,
2023-08-31,The Chaos Sanctuary,Soulfeast Tine,War Fork,
2023-08-31,The Chaos Sanctuary,Nef Rune,Rune,
2023-08-31,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-31,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-08-31,The Chaos Sanctuary,Bloodtree Stump,War Club,
2023-08-31,The Chaos Sanctuary,Snakecord,Light Belt,
2023-08-31,The Chaos Sanctuary,Shadowfang,Two-Handed Sword,
2023-08-31,The Chaos Sanctuary,Demon Machine,Chu-Ko-Nu,
2023-08-31,The Chaos Sanctuary,Dangoon's Teaching,Reinforced Mace,
2023-08-31,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-08-31,The Chaos Sanctuary,Eth Rune,Rune,
2023-08-31,The Chaos Sanctuary,Ith Rune,Rune,
2023-08-31,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-08-31,The Chaos Sanctuary,Bonesnap,Maul,
2023-08-31,The Chaos Sanctuary,Viperfork,Mancatcher,
2023-08-31,The Chaos Sanctuary,Dark Clan Crusher,Cudgel,
2023-08-31,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-08-31,The Chaos Sanctuary,Ral Rune,Rune,
2023-08-31,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-08-31,The Chaos Sanctuary,Blackoak Shield,Luna,
2023-08-31,The Chaos Sanctuary,Skin of the Vipermagi,Serpentskin Armor,
2023-08-31,The Chaos Sanctuary,Treads of Cthon,Chain Boots,
2023-08-31,The Chaos Sanctuary,Humongous,Giant Axe,
2023-08-31,The Chaos Sanctuary,Rainbow Facet,Jewel,3/3/Fire/Level
2023-08-31,The Chaos Sanctuary,Vidala's Barb,Long Battle Bow,
2023-08-31,The Chaos Sanctuary,The Grim Reaper,War Scythe,
2023-08-31,The Chaos Sanctuary,Humongous,Giant Axe,
2023-08-31,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-09-02,The Chaos Sanctuary,Cleglaw's Pincers,Chain Gloves,
2023-09-02,The Chaos Sanctuary,Nightwing's Veil,Spired Helm,
2023-09-02,The Chaos Sanctuary,Humongous,Giant Axe,
2023-09-02,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-09-02,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-09-02,The Chaos Sanctuary,The Jade Tan Do,Kris,
2023-09-02,The Chaos Sanctuary,Hexfire,Shamshir,
2023-09-02,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-09-02,The Chaos Sanctuary,Berserker's Headgear,Helm,
2023-09-02,The Chaos Sanctuary,Civerb's Cudgel,Grand Scepter,
2023-09-02,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-09-02,The Chaos Sanctuary,Ripsaw,Flamberge,
2023-09-02,The Chaos Sanctuary,Langer Briser,Arbalest,
2023-09-02,The Chaos Sanctuary,Blade of Ali Baba,Tulwar,
2023-09-02,The Chaos Sanctuary,Rogue's Bow,Composite Bow,
2023-09-02,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-09-02,The Chaos Sanctuary,Soulflay,Claymore,
2023-09-02,The Chaos Sanctuary,Wall of the Eyeless,Bone Shield,
2023-09-02,The Chaos Sanctuary,Eth Rune,Rune,
2023-09-02,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-09-02,The Chaos Sanctuary,The Patriarch,Great Sword,
2023-09-02,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-09-02,The Chaos Sanctuary,Windhammer,Ogre Maul,
2023-09-03,The Chaos Sanctuary,Humongous,Giant Axe,
2023-09-03,The Chaos Sanctuary,Blade of Ali Baba,Tulwar,
2023-09-03,The Chaos Sanctuary,Venom Grip,Demonhide Gloves,
2023-09-03,The Chaos Sanctuary,Hellmouth,War Gauntlets,
2023-09-03,The Chaos Sanctuary,Lance of Yaggai,Spetum,
2023-09-03,The Chaos Sanctuary,Doomslinger,Repeating Crossbow,
2023-09-03,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-09-03,The Chaos Sanctuary,Atma's Wail,Embossed Plate,
2023-09-03,The Chaos Sanctuary,Bartuc's Cut-Throat,Greater Talons,
2023-09-03,The Chaos Sanctuary,Nef Rune,Rune,
2023-09-03,The Chaos Sanctuary,Doomslinger,Repeating Crossbow,
2023-09-03,The Chaos Sanctuary,Razor's Edge,Tomahawk,
2023-09-03,The Chaos Sanctuary,Arctic Horn,Short War Bow,
2023-09-03,The Chaos Sanctuary,Steelclash,Kite Shield,
2023-09-03,The Chaos Sanctuary,Bladebuckle,Plated Belt,
2023-09-03,The Chaos Sanctuary,Coldkill,Hatchet,
2023-09-03,The Chaos Sanctuary,Amn Rune,Rune,
2023-09-03,The Chaos Sanctuary,Bloodrise,Morning Star,
2023-09-03,The Chaos Sanctuary,Soul Harvest,Scythe,
2023-09-03,The Chaos Sanctuary,Bloodfist,Heavy Gloves,
2023-09-03,The Chaos Sanctuary,Black Hades,Chaos Armor,
2023-09-03,The Chaos Sanctuary,Lo Rune,Rune,
2023-09-03,The Chaos Sanctuary,Iratha's Coil,Crown,
2023-09-03,The Chaos Sanctuary,Kinemil's Awl,Giant Sword,
2023-09-03,The Chaos Sanctuary,Langer Briser,Arbalest,
2023-09-03,The Chaos Sanctuary,Rakescar,War Axe,
2023-09-03,The Chaos Sanctuary,Kinemil's Awl,Giant Sword,
2023-09-03,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-09-03,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-09-04,The Chaos Sanctuary,The Patriarch,Great Sword,
2023-09-04,The Chaos Sanctuary,Io Rune,Rune,
2023-09-04,The Chaos Sanctuary,Spineripper,Poignard,
2023-09-04,The Chaos Sanctuary,Bloodrise,Morning Star,
2023-09-04,The Chaos Sanctuary,Griswold's Edge,Broad Sword,
2023-09-04,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-09-04,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-09-04,The Chaos Sanctuary,Endlesshail,Double Bow,
2023-09-04,The Chaos Sanctuary,Howltusk,Great Helm,
2023-09-04,The Chaos Sanctuary,Kinemil's Awl,Giant Sword,
2023-09-04,The Chaos Sanctuary,Crown of Thieves,Grand Crown,
2023-09-05,The Chaos Sanctuary,Thul Rune,Rune,
2023-09-05,The Chaos Sanctuary,Rune Master,Ettin Axe,
2023-09-05,The Chaos Sanctuary,Ort Rune,Rune,
2023-09-05,The Chaos Sanctuary,Hellclap,Short War Bow,
2023-09-05,The Chaos Sanctuary,Sigon's Wrap,Plated Belt,
2023-09-05,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-09-05,The Chaos Sanctuary,Soulflay,Claymore,
2023-09-05,The Chaos Sanctuary,Iratha's Collar,Amulet,
2023-09-05,The Chaos Sanctuary,Nef Rune,Rune,
2023-09-05,The Chaos Sanctuary,Goldstrike Arch,Gothic Bow,
2023-09-05,The Chaos Sanctuary,Magefist,Light Gauntlets,
2023-09-05,The Chaos Sanctuary,Venom Grip,Demonhide Gloves,
2023-09-05,The Chaos Sanctuary,Cleglaw's Pincers,Chain Gloves,
2023-09-05,The Chaos Sanctuary,Rogue's Bow,Composite Bow,
2023-09-05,The Chaos Sanctuary,Rattlecage,Gothic Plate,
2023-09-05,The Chaos Sanctuary,Spectral Shard,Blade,
2023-09-05,The Chaos Sanctuary,Cathan's Mesh,Chain Mail,
2023-09-05,The Chaos Sanctuary,Isenhart's Parry,Gothic Shield,
2023-09-05,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-09-05,The Chaos Sanctuary,Shael Rune,Rune,
2023-09-05,The Chaos Sanctuary,Io Rune,Rune,
2023-09-05,The Chaos Sanctuary,Ichorsting,Crossbow,
2023-09-07,The Chaos Sanctuary,Horizon's Tornado,Scourge,
2023-09-07,The Chaos Sanctuary,Dwarf Star,Ring,
2023-09-07,The Chaos Sanctuary,Cleglaw's Pincers,Chain Gloves,
2023-09-07,The Chaos Sanctuary,Milabrega's Rod,War Scepter,
2023-09-07,The Chaos Sanctuary,Eth Rune,Rune,
2023-09-07,The Chaos Sanctuary,Naj's Circlet,Circlet,
2023-09-07,The Chaos Sanctuary,Cathan's Visage,Mask,
2023-09-07,The Chaos Sanctuary,Fleshrender,Barbed Club,
2023-09-07,The Chaos Sanctuary,Todesfaelle Flamme,Zweihander,
2023-09-07,The Chaos Sanctuary,M'avina's Icy Clutch,Battle Gauntlets,
2023-09-07,The Chaos Sanctuary,Angelic Halo,Ring,
2023-09-07,The Chaos Sanctuary,Eth Rune,Rune,
2023-09-07,The Chaos Sanctuary,Howltusk,Great Helm,
2023-09-07,The Chaos Sanctuary,Dark Clan Crusher,Cudgel,
2023-09-07,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-09-07,The Chaos Sanctuary,Sander's Riprap,Heavy Boots,
2023-09-07,The Chaos Sanctuary,Ginther's Rift,Dimensional Blade,
2023-09-07,The Chaos Sanctuary,Kuko Shakaku,Cedar Bow,
2023-09-10,The Chaos Sanctuary,The Salamander,Battle Staff,
2023-09-10,The Chaos Sanctuary,Stoutnail,Spiked Club,
2023-09-10,The Chaos Sanctuary,Duskdeep,Full Helm,
2023-09-10,The Chaos Sanctuary,Ethereal Edge,Silver-Edged Axe,
2023-09-10,The Chaos Sanctuary,Ort Rune,Rune,
2023-09-10,The Chaos Sanctuary,Hsarus' Iron Heel,Chain Boots,
2023-09-10,The Chaos Sanctuary,Immortal King's Forge,War Gauntlets,
2023-09-10,The Chaos Sanctuary,Immortal King's Stone Crusher,Ogre Maul,
2023-09-10,The Chaos Sanctuary,Ral Rune,Rune,
2023-09-10,The Chaos Sanctuary,Death's Touch,War Sword,
2023-09-10,The Chaos Sanctuary,Cathan's Mesh,Chain Mail,
2023-09-10,The Chaos Sanctuary,Raven Claw,Long Bow,
2023-09-10,The Chaos Sanctuary,Vidala's Barb,Long Battle Bow,
2023-09-10,The Chaos Sanctuary,Tir Rune,Rune,
2023-09-10,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-09-10,The Chaos Sanctuary,Credendum,Mithril Coil,
2023-09-10,The Chaos Sanctuary,Crushflange,Mace,
2023-09-10,The Chaos Sanctuary,The Tannr Gorerod,Pike,
2023-09-10,The Chaos Sanctuary,Hellclap,Short War Bow,
2023-09-10,The Chaos Sanctuary,Angelic Halo,Ring,
2023-09-10,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-09-10,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-09-10,The Chaos Sanctuary,Amn Rune,Rune,
2023-09-10,The Chaos Sanctuary,Steelgoad,Voulge,
2023-09-10,The Chaos Sanctuary,Swordguard,Executioner Sword,
2023-09-10,The Chaos Sanctuary,Ith Rune,Rune,
2023-09-10,The Chaos Sanctuary,Stormguild,Large Shield,
2023-09-10,The Chaos Sanctuary,Hawkmail,Scale Mail,
2023-09-10,The Chaos Sanctuary,Sigon's Sabot,Greaves,
2023-09-10,The Chaos Sanctuary,Blade of Ali Baba,Tulwar,
2023-09-10,The Chaos Sanctuary,Rainbow Facet,Jewel,5/4/Fire/Die
2023-09-10,The Chaos Sanctuary,Death's Touch,War Sword,
2023-09-10,The Chaos Sanctuary,Thundergod's Vigor,War Belt,
2023-09-10,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-09-10,The Chaos Sanctuary,Rogue's Bow,Composite Bow,
2023-09-10,The Chaos Sanctuary,Arcanna's Deathwand,War Staff,
2023-09-10,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-09-10,The Chaos Sanctuary,Ral Rune,Rune,
2023-09-10,The Chaos Sanctuary,Blacktongue,Bastard Sword,
2023-09-10,The Chaos Sanctuary,Angelic Halo,Ring,
2023-09-10,The Chaos Sanctuary,Duriel's Shell,Cuirass,
2023-09-10,The Chaos Sanctuary,Death's Touch,War Sword,
2023-09-10,The Chaos Sanctuary,Cathan's Seal,Ring,
